** CONVERTED FROM C:\Users\sharo\Desktop\moviesExperiment_230121\yh.edf using edfapi 3.1 Win32 Apr 23 2018 on Tue Jan 26 14:32:24 2021
** DATE: Tue Jan 26 11:55:03 2021
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.15 Jan 24 2018
** CAMERA: Eyelink GL Version 1.2 Sensor=AH7
** SERIAL NUMBER: CLG-BFA38
** CAMERA_CONFIG: BFA38200.SCD
**

MSG	2410062 RECCFG CR 500 2 1 LR
MSG	2410062 ELCLCFG RBTABLER
MSG	2410062 GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG	2410062 THRESHOLDS L 104 209  R 135 235
MSG	2410062 ELCL_WINDOW_SIZES 160 160 192 192
MSG	2410062 CAMERA_LENS_FOCAL_LENGTH 17.00 
MSG	2410062 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	2410062 ELCL_PROC ELLIPSE  (5)
MSG	2410062 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	2410063 !MODE RECORD CR 500 2 1 LR
START	2410064 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
2410064	   .	   .	    0.0	   .	   .	    0.0	32768.0	.....
SSACC L  2410066
SSACC R  2410066
SBLINK L 2410066
SBLINK R 2410066
2410356	 1114.5	  296.5	 1659.0	 1116.6	  259.7	 2008.0	32768.0	.....
2410358	 1116.7	  294.4	 1656.0	 1118.2	  261.7	 2009.0	32768.0	.....
2410360	 1119.7	  293.4	 1653.0	 1118.7	  263.0	 2010.0	32768.0	.....
2410362	 1121.9	  295.2	 1653.0	 1116.8	  262.0	 2010.0	32768.0	.....
2410364	 1123.6	  296.9	 1653.0	 1113.9	  260.6	 2009.0	32768.0	.....
2410366	 1123.7	  298.8	 1652.0	 1109.1	  258.2	 2008.0	32768.0	.....
2410368	 1123.8	  300.2	 1652.0	 1104.2	  253.6	 2007.0	32768.0	.....
2410370	 1123.9	  301.4	 1651.0	 1099.5	  249.0	 2006.0	32768.0	.....
2410372	 1122.7	  302.3	 1650.0	 1095.0	  244.5	 2004.0	32768.0	.....
2410374	 1121.2	  302.1	 1649.0	 1091.8	  240.0	 2003.0	32768.0	.....
2410376	 1119.7	  301.1	 1648.0	 1091.6	  237.4	 2001.0	32768.0	.....
2410378	 1118.2	  300.1	 1646.0	 1092.5	  235.1	 2001.0	32768.0	.....
2410380	 1116.1	  298.3	 1645.0	 1095.2	  232.9	 2000.0	32768.0	.....
2410382	 1113.8	  297.5	 1644.0	 1098.7	  233.6	 1999.0	32768.0	.....
2410384	 1111.5	  296.9	 1644.0	 1102.0	  235.0	 1998.0	32768.0	.....
2410386	 1110.2	  297.6	 1644.0	 1105.3	  236.3	 1997.0	32768.0	.....
2410388	 1109.0	  298.2	 1644.0	 1107.8	  237.9	 1996.0	32768.0	.....
2410390	 1107.9	  298.9	 1644.0	 1108.6	  239.7	 1995.0	32768.0	.....
2410392	 1108.1	  298.7	 1645.0	 1109.3	  241.6	 1994.0	32768.0	.....
2410394	 1108.7	  300.0	 1645.0	 1109.8	  243.4	 1994.0	32768.0	.....
2410396	 1110.3	  301.8	 1646.0	 1109.7	  245.7	 1994.0	32768.0	.....
2410398	 1111.4	  306.4	 1647.0	 1109.5	  247.2	 1994.0	32768.0	.....
2410400	 1112.8	  309.8	 1647.0	 1109.3	  248.6	 1994.0	32768.0	.....
2410402	 1116.4	  314.5	 1646.0	 1109.0	  249.9	 1994.0	32768.0	.....
2410404	 1119.9	  319.1	 1643.0	 1108.6	  251.0	 1995.0	32768.0	.....
2410406	 1122.5	  324.8	 1640.0	 1108.3	  252.3	 1997.0	32768.0	.....
2410408	 1125.0	  329.2	 1637.0	 1108.5	  254.1	 1998.0	32768.0	.....
EFIX L   2410226	2410408	184	 1113.4	  309.4	   1699
SSACC L  2410410
2410410	 1126.4	  332.1	 1631.0	 1111.2	  255.3	 2000.0	32768.0	.....
2410412	 1127.2	  330.6	 1626.0	 1114.1	  256.0	 2001.0	32768.0	.....
2410414	 1128.6	  325.9	 1620.0	 1117.4	  256.1	 2001.0	32768.0	.....
2410416	 1127.3	  320.1	 1615.0	 1120.7	  253.3	 2001.0	32768.0	.....
2410418	 1122.4	  310.3	 1611.0	 1123.9	  250.4	 1999.0	32768.0	.....
2410420	 1116.8	  300.8	 1606.0	 1126.8	  246.7	 1996.0	32768.0	.....
2410422	 1111.3	  291.7	 1601.0	 1128.7	  242.5	 1993.0	32768.0	.....
2410424	 1105.6	  283.2	 1598.0	 1126.4	  238.2	 1990.0	32768.0	.....
2410426	 1100.9	  276.0	 1595.0	 1122.0	  235.4	 1987.0	32768.0	.....
2410428	 1095.8	  271.8	 1592.0	 1117.2	  233.3	 1985.0	32768.0	.....
ESACC L  2410410	2410428	20	 1126.4	  332.1	 1095.8	  271.8	   1.01	     77
SFIX L   2410430
2410430	 1091.3	  267.6	 1589.0	 1112.6	  234.0	 1984.0	32768.0	.....
2410432	 1090.9	  267.4	 1587.0	 1108.3	  234.9	 1984.0	32768.0	.....
2410434	 1091.1	  267.0	 1584.0	 1104.9	  236.2	 1984.0	32768.0	.....
2410436	 1092.4	  267.2	 1581.0	 1103.7	  237.4	 1984.0	32768.0	.....
2410438	 1093.9	  268.3	 1579.0	 1104.3	  238.4	 1984.0	32768.0	.....
2410440	 1095.4	  270.2	 1576.0	 1107.2	  238.7	 1984.0	32768.0	.....
2410442	 1096.5	  276.1	 1575.0	 1110.1	  239.2	 1985.0	32768.0	.....
2410444	 1097.9	  281.4	 1575.0	 1113.8	  240.8	 1984.0	32768.0	.....
2410446	 1099.7	  286.3	 1576.0	 1117.3	  242.4	 1984.0	32768.0	.....
2410448	 1101.5	  289.4	 1577.0	 1120.5	  244.4	 1983.0	32768.0	.....
2410450	 1102.2	  292.3	 1578.0	 1121.9	  246.3	 1982.0	32768.0	.....
2410452	 1102.6	  294.4	 1578.0	 1122.6	  247.0	 1982.0	32768.0	.....
2410454	 1102.8	  295.7	 1579.0	 1122.7	  247.5	 1981.0	32768.0	.....
2410456	 1102.2	  291.6	 1577.0	 1123.2	  248.1	 1980.0	32768.0	.....
2410458	 1098.9	  286.1	 1573.0	 1123.0	  246.9	 1979.0	32768.0	.....
2410460	 1094.8	  281.8	 1570.0	 1122.8	  245.0	 1979.0	32768.0	.....
